,genre_ids,title,poster_path,tmdb_id,popularity,keywords,vote_count,vote_average,director,imdb_votes,certificate,num_stunts,num_fx,year,month,group5,group4,group7,group6,group1,group3,group2
5645,"[28, 12, 35, 10751]",Vicky and the Treasure of the Gods,/9M2oYCKUviddi3ULNNb6cYec8fW.jpg,80109,1.222424,viking,20,5.9,Christian Ditter,940.0,A,18.0,4.0,2011,9,0,1,1,1,0,0,0
2487,[35],Major League,/swccoTRy2TcXgbnQES4EvZKQPkF.jpg,9942,1.676933,"baseball,sport,sabotage,sombrero,baseball field,hard hat,professional sports,comic strip,hot dog,short sighted,voodoo ritual,the big game",174,6.6,David S. Ward,50983.0,R,6.0,1.0,1989,4,0,0,1,0,0,0,0
3349,"[27, 53, 35]",Piranha 3DD,/xua3x47piJTIRCVtVGjzXPDrbsN.jpg,71668,1.507792,"sequel,breast,water park,piranha,duringcreditsstinger,3d,3d stereoscopic",238,4.2,John Gulager,33267.0,18,9.0,6.0,2012,5,0,0,1,0,0,0,1
6097,[35],Moving Violations,/4hyWCxwXcGYqfGTJqJbBLxAEQCm.jpg,31462,1.256763,"police,stolen cars,traffic school,traffic court",8,6.2,Neal Israel,3024.0,15,48.0,2.0,1985,4,0,0,1,0,0,0,0
1152,"[28, 35]",Here Comes the Boom,/sB7UeSr1D4uIhTm76GdtA1e7F0t.jpg,87826,2.09029,"high school teacher,prize money,physics teacher,fighting movie,budget cutting",508,6.0,Frank Coraci,76448.0,12A,24.0,3.0,2012,10,0,0,1,1,0,0,0
1374,[35],License to Wed,/9I8NiY5cfFmwgI8Y5NKQqsuDawS.jpg,2959,2.003645,"new love,ten commandments,bride,bridegroom,marriage,relation,partnership,civil registry office,priest,wedding,church",190,5.1,Ken Kwapis,33169.0,12A,34.0,10.0,2007,7,0,0,1,0,0,0,0
2188,[35],Election,/4RHyF1v1n4iodWzHG4m7XkGcJVB.jpg,9451,1.747718,"jealousy,infidelity,vandalism,museum,motel,graduation,scandal,ambition,politics,high school,bias,satire,party,crush,independent film,teacher,morality,trust,election,overachiever",217,6.7,Alexander Payne,75915.0,15,1.0,2.0,1999,4,0,0,1,0,0,0,0
1292,[35],Happy Gilmore,/pG5edeKkntnt5A799Y0UNI5hi9W.jpg,9614,2.030803,"loss of mother,loss of father,golf,sport,taxes",592,6.5,Dennis Dugan,162727.0,12,17.0,8.0,1996,2,0,0,1,0,0,0,0
4234,[35],Schlussmacher,/iJmd221cnFt2GoA8iwCPkeBaahT.jpg,160085,1.353127,"love,money,break-up",56,5.8,Matthias Schweighöfer,3053.0,6,5.0,3.0,2013,1,0,0,1,0,0,0,0
3287,[35],Bucky Larson: Born to Be a Star,/mpPStfIoPjxjCfLdHDAqCVbLse.jpg,67911,1.516188,"porno star,hollywood",36,3.9,Tom Brady,9811.0,18,6.0,3.0,2011,9,0,0,1,0,0,0,0
5426,[35],Ruthless People,/nH0nq1Nk7jTlZv1aj7SnspMJyQy.jpg,12151,1.242303,"ransom,lover (female),business man,kidnapping",78,6.6,Jim Abrahams,22102.0,TV-14,30.0,3.0,1986,6,0,0,1,0,0,0,0
526,"[12, 35]",Dirty Grandpa,/cZEx6mB5Ftnt7LvlDjTKXcrTvyg.jpg,291870,2.856777,"grandfather grandson relationship,grandfather,road trip,wedding,retired,pervert,army general,sex comedy",1030,5.6,Dan Mazer,72837.0,15,24.0,2.0,2016,1,0,0,1,1,0,0,0
3755,"[18, 35]",Breaking Away,/aHQj3D9fvWILOZWLuqS3WRHjGkq.jpg,20283,1.445102,"bicycle,sport,cycling,bicycle race",67,7.4,Peter Yates,18060.0,PG,4.0,1.0,1979,5,0,0,1,0,0,0,1
3259,"[35, 27, 10402]",Suck,/AvMQ9CG5ZHZuWVcg7WiDdJelvOu.jpg,44028,1.519817,"vampire,rock,metal,duringcreditsstinger",30,6.0,Rob Stefaniuk,3786.0,R16,5.0,6.0,2009,9,1,0,1,0,0,0,1
251,"[35, 80]",We're the Millers,/digXuLXmk88Ar23LYUQTLcz5npA.jpg,138832,3.274111,"mexico,police,gang,drug smuggling,drug,family",2339,6.8,Rawson Marshall Thurber,332713.0,15,26.0,8.0,2013,8,0,0,1,0,0,0,1
3618,"[10770, 35]",Adventures in Babysitting,/uVkOQT4JzbeyR4QvAGApW56SljI.jpg,360606,1.461778,"babysitter,remake",52,6.7,John Schultz,1365.0,Unrated,21.0,2.0,2016,6,0,0,1,0,0,0,0
1580,[35],The Slammin' Salmon,/zjgHJZx5MewXrlZSSsH7fLrqb21.jpg,34423,1.927791,"independent film,duringcreditsstinger",48,6.3,Kevin Heffernan,11063.0,12,5.0,3.0,2009,1,0,0,1,0,0,0,0
3857,[35],The Ladies Man,/jsxJgk6tepO5NzrgtKYiO6Q7KnL.jpg,16888,1.39975,"female nudity,tattoo,radio,cheat on husband,eating contest",26,5.7,Reginald Hudlin,11053.0,15,6.0,3.0,2000,10,0,0,1,0,0,0,0
4177,"[35, 10751]",Jesus Henry Christ,/gCtCLG5mUC57AsfLRmBD0UiwrKR.jpg,96973,1.361713,"feminist,note,missing father",37,5.9,Dennis Lee,5316.0,7,4.0,3.0,2012,5,0,1,1,0,0,0,0
1739,"[35, 18]",Almost Christmas,/mqWsK83lMa4qndGB9Nw46nZWKES.jpg,340402,1.87417,"thanksgiving,family,death,christmas",179,5.4,David E. Talbert,2711.0,12A,10.0,4.0,2016,11,0,0,1,0,0,0,1
3177,"[35, 27, 878]",Night of the Creeps,/uLNwrWd4QcwkNEMnt7R0ZGLVpHy.jpg,15762,1.534349,"female nudity,monster,spacecraft,experiment,nudity,brain,ax,police,murder,alien,sorority,gore,morgue,undead,serial killer,decapitation,zombie,corpse,exploding head,violence,teenager,cult film,fraternity,parasite,axe murder,space monster",90,6.8,Fred Dekker,15467.0,R,1.0,7.0,1986,8,0,0,1,1,0,0,1
1347,[35],Stir Crazy,/92ZG1sxDe7FgGjSaSlH9Qjg6AmF.jpg,21629,2.008036,"escape from prison,mistaken identity,fish out of water,wrongful imprisonment",107,6.8,Sidney Poitier,19707.0,AA,9.0,1.0,1980,12,0,0,1,0,0,0,0
1453,[35],Van Wilder 2: The Rise of Taj,/sGX7RUBhf9i8nI3cfGHISDnAna0.jpg,10032,1.969882,"indian lead,snob,college,nerd,party,misfit",140,5.0,Mort Nathan,19816.0,NC-16,12.0,1.0,2006,12,0,0,1,0,0,0,0
1008,"[28, 35]",Cannonball Run II,/6Z5wXVG5V05WigfjMXGm87ipkvZ.jpg,11950,2.149178,"car chase,race,amphibious vehicle,nun costume",64,5.2,Hal Needham,12226.0,PG,28.0,4.0,1984,6,0,0,1,1,0,0,0
4788,[35],Better Off Dead...,/gtiSV5auMlN9qiaG9694paGBxai.jpg,13667,1.295349,"duck,nerd,paperboy,skiing,aftercreditsstinger,duringcreditsstinger",138,6.8,Savage Steve Holland,35133.0,PG,29.0,1.0,1985,10,0,0,1,0,0,0,0
5930,[35],The Pool Boys,/qkDCTkeuJHu4yFWYtyPfw7Iqhdx.jpg,31880,1.272,"prostitute,swimming pool,independent film,teen movie",24,4.6,J.B. Rogers,2210.0,15,12.0,1.0,2011,9,0,0,1,0,0,0,0
4715,[35],Tommy Boy,/lbsuDUaTH9POXWb4Inyck8gZFck.jpg,11381,1.302009,"bikini girl,pneumatic tube,cow tipping",258,6.8,Peter Segal,64914.0,12,27.0,10.0,1995,3,0,0,1,0,0,0,0
1823,[35],Grudge Match,/hScOPtZpAxYWx2sOGcfbzYti39Z.jpg,64807,1.849679,"father son relationship,sport,rival,elderly,elderly man",357,6.0,Peter Segal,48796.0,12A,50.0,5.0,2013,12,0,0,1,0,0,0,0
1918,"[35, 10402]",The Producers,/mE2yWqDLqG8Xp4r2PkZWhRP1rNd.jpg,9899,1.823597,"cheating,adolf hitler,success,music,blonde,funny nazi,producer,broadway musical,aftercreditsstinger,woman director",123,6.0,Susan Stroman,36037.0,12A,9.0,10.0,2005,12,1,0,1,0,0,0,0
4635,"[35, 27, 878]",Sharknado 4: The 4th Awakens,/jcP3HFXF1BIW9LmBrDusbbDZjBG.jpg,390989,1.312113,"shark attack,sequel,farce,las vegas,creature feature",62,4.3,Anthony C. Ferrante,3712.0,15,7.0,2.0,2016,7,0,0,1,1,0,0,1
404,"[12, 35]",Rat Race,/3pwTkYPd1dznkar1dMiEM2XVgTo.jpg,9896,3.018132,"casino,running,preisgeld,millionaire,road movie",385,6.0,Jerry Zucker,95913.0,12,64.0,14.0,2001,7,0,0,1,1,0,0,0
1586,"[27, 35]",The Final Girls,/2Ypc0Wh62ieUtlZb3P6ntA5KYJn.jpg,293970,1.925811,"virgin,summer camp,movie in movie,murder,slow motion scene,mother daughter relationship,serial killer,camp,spoof,horror spoof,car accident,exploding car,car explosion,strip tease,black and white scene,camp counselor,flashback,accident,1980s,slasher spoof",293,6.6,Todd Strauss-Schulson,23039.0,15,22.0,4.0,2015,10,0,0,1,0,0,0,1
4009,[35],Balls Out: The Gary Houseman Story,/6I3VZzPFB5Xe4rwOCwlzyTn1trq.jpg,14141,1.384214,"male nudity,tennis racket,tennis,underwear,owl,dress,undressing,tennis ball,escort girl,lincoln nebraska",31,5.6,Danny Leiner,8770.0,15,3.0,4.0,2009,1,0,0,1,0,0,0,0
3619,"[35, 53, 80, 28]",The Man Who Knew Too Little,/32UQkAUWy9NpuvJfF82xrMr2A0G.jpg,9414,1.461519,"london england,bomb,brother brother relationship,helicopter,based on novel,bank,tv show,theatre milieu,mistaken identity,escape,agent",101,6.5,Jon Amiel,24799.0,12,16.0,6.0,1997,11,0,0,1,1,0,0,1
4756,"[35, 18, 10749]",Smart People,/t6yBtAMb1FHCgLZZoBYOBsrQfLd.jpg,12890,1.297876,"professor,independent film,student",59,5.8,Noam Murro,21134.0,15,1.0,4.0,2008,4,1,0,1,0,0,0,1
4761,[35],Joysticks,/5DJ0yVPfdqTGsLiuZnZ0c5ycrVq.jpg,27323,1.297554,"video game,female nudity,sex,nudity,nerd,independent film,arcade,teen movie,teen sex comedy,teenager,valley girl",11,5.3,Greydon Clark,1193.0,R,2.0,1.0,1983,3,0,0,1,0,0,0,0
555,"[35, 80]",Project X,/cWXkRLmzKfYutvWeJXaednoGKdF.jpg,57214,2.825143,"vandalism,high school,swimming pool,party,teen movie,teenager,dog,fake documentary,high school student,sex doll,lime,underwater photography,bouncy castle,flash grenade",1174,6.5,Nima Nourizadeh,163227.0,18,65.0,9.0,2012,3,0,0,1,0,0,0,1
3181,"[35, 18, 53]",Guarding Tess,/7rulBOmDMgx8zkg1wNJlUeZ9gMB.jpg,6472,1.534019,"bodyguard,national security agency (nsa),celebrity,security guard",70,5.9,Hugh Wilson,13229.0,12,6.0,2.0,1994,3,0,0,1,0,0,0,1
5321,[35],Noises Off...,/l7XsUr6E0W6O3XxfKhWDgfOFGmV.jpg,26670,1.252713,"theatre play,backstage",26,6.5,Peter Bogdanovich,8554.0,15,1.0,1.0,1992,3,0,0,1,0,0,0,0
5771,"[35, 18]",The Hotel New Hampshire,/dK8gXXLdA0WP1YVqVwJQCqJuMoP.jpg,11308,1.213847,"suicide,bomb,prostitute,rape,sex,hotel,based on novel,terrorist,fight,nudity,satire",19,6.0,Tony Richardson,6785.0,R,5.0,3.0,1984,3,0,0,1,0,0,0,1
2841,"[35, 18, 10752]",Little Boy,/6eTWSy0kzsEpeBnlzK18aIO0qSf.jpg,256962,1.601023,"japanese,world war ii,spirituality",153,7.0,Alejandro Monteverde,18045.0,12,26.0,15.0,2015,4,0,0,1,0,1,0,1
227,[35],The Hangover Part III,/etxhFiukXlYKVm4Yxon01YbiC5Y.jpg,109439,3.338362,"sequel,hangover",2331,5.9,Todd Phillips,237497.0,15,102.0,7.0,2013,5,0,0,1,0,0,0,0
4469,"[35, 37]",Lucky Luke and the Daltons,/tvvqRA69BDz4DKSK5s77NPXRDxV.jpg,10870,1.32565,"indian territory,saloon,robber,bank robber,cutting the cord",51,3.8,Philippe Haïm,2725.0,7,5.0,8.0,2004,12,0,0,1,0,0,0,0
2590,"[28, 35, 18]",Convoy,/zpCy9R9tjD5sawsBk5TaXbFJhJz.jpg,9584,1.6516,"male nudity,female nudity,police brutality,waitress,fight,nudity,highway,chase,protest,police,road trip,truck,car crash,marijuana,truck driver,cb radio,convoy,truck stop",67,6.1,Sam Peckinpah,11874.0,16,22.0,3.0,1978,6,0,0,1,1,0,0,1
4700,"[35, 18]",S.F.W.,/2o9zTDKdC4MHNIYBLgFMpO5ik9o.jpg,29444,1.30303,"loss of brother,hostage,tv show,media,celebrity,escape,teenage girl,hospital,teenager,masked man,tragic event,popularity,homecoming,tv news",18,6.2,Jefery Levy,4178.0,18,8.0,1.0,1994,9,0,0,1,0,0,0,1
2851,"[28, 35, 27, 878, 53]",Tremors 3: Back to Perfection,/cC9z8aQMtuxdTfvRzM9MHGCo8A1.jpg,10829,1.598436,"small town,graboids,shriekers,tourist attraction,toy car,real estate agent,giant worm,flaming arrow",113,5.4,Brent Maddock,12382.0,12,10.0,34.0,2001,10,0,0,1,1,0,0,1
3016,[35],Deal of the Century,/JGQOSHYEYO59RTxnXKNOwTyExA.jpg,20545,1.566234,"based on novel,cold war,weapon,arms dealer,dictatorship,satire",11,5.0,William Friedkin,3079.0,PG,5.0,9.0,1983,11,0,0,1,0,0,0,0
2735,"[35, 10402, 10749]",Music and Lyrics,/jhv9qSAuwGkzVj1pSnu3HQBb8Qe.jpg,11172,1.621857,"pop star,song,romantic comedy,song writing,piano",449,6.2,Marc Lawrence,84638.0,PG,4.0,1.0,2007,2,1,0,1,0,0,0,0
2594,[35],The Great Outdoors,/eSruS487kYsjr7k3QJayktlIYyp.jpg,2617,1.650661,"holiday,roommate,attachment to nature,grizzly bear,best friend",126,6.3,Howard Deutch,30269.0,PG,20.0,12.0,1988,6,0,0,1,0,0,0,0
2343,[35],The Wing and the Thigh,/xtiu51bOYSCp6dKOEchUiOsibKq.jpg,761,1.712362,"circus,double life,restaurant,fast food restaurant,planned murder,clown,tv station,talk show,false identity,restaurant guide,restaurant critic,todfeind,tv duel,loss of taste,kitchen,escape,torture",77,6.9,Claude Zidi,7393.0,Btl,1.0,2.0,1976,10,0,0,1,0,0,0,0
4030,[35],Tampopo,/83cU1xw5vpDOsmONzVU7nyLr2mI.jpg,11830,1.381801,"widow,food,truck driver,hoodlum,noodle",48,7.9,Jûzô Itami,10267.0,18,1.0,1.0,1985,11,0,0,1,0,0,0,0
4554,"[35, 80, 18]",We're No Angels,/9he4Lp6Wkc9X7O46wMn92Ei6lB1.jpg,5971,1.31839,"prison,prisoner,independent film",69,5.4,Neil Jordan,18107.0,15,10.0,5.0,1989,12,0,0,1,0,0,0,1
4853,[35],Joe Somebody,/l5AtEKR28WbKqMFjK8A0HSpzVFw.jpg,12312,1.288786,"profession,karate,daughter,beförderung,ex-wife,parking,slap",30,5.6,John Pasquin,8729.0,PG,12.0,1.0,2001,12,0,0,1,0,0,0,0
2213,"[35, 37]",Three Amigos,/zuTwahw966MoFwD7B2SFujaT5yp.jpg,8388,1.742904,"mexico,hero,village,united states–mexico barrier,confusion,spoof,western hero,western band,actor",227,6.3,John Landis,55859.0,PG,43.0,8.0,1986,12,0,0,1,0,0,0,0
5357,"[35, 80, 53]",Two Hands,/9R8ulzKLi41OX1enfvhaimU94nP.jpg,13428,1.2484,"beach,australian,hit-and-run driving ,hooligan,crime boss,independent film",40,6.3,Gregor Jordan,8428.0,15,17.0,2.0,1999,7,0,0,1,0,0,0,1
3153,[35],Butter,/eaj8yDQMFNzOssKylLQQdUnDc0.jpg,79697,1.537461,"iowa,butter",118,5.9,Jim Field Smith,17550.0,M18,1.0,4.0,2011,9,0,0,1,0,0,0,0
972,"[35, 18]",Short Cuts,/op1Us7HA7bgkJqRUhcoZQrVBHzr.jpg,695,2.16393,"suicide,loss of son,helicopter,cheating,fishing,daily life,jazz musician,modern society,cellist,earthquake,los angeles",107,6.8,Robert Altman,36402.0,18,1.0,2.0,1993,9,0,0,1,0,0,0,1
4196,"[35, 10749]",Loverboy,/xZp1Uug3uc99WQWouUcs5CWxcbw.jpg,17362,1.357748,"pizza delivery boy,pretending to be gay, contractor,marital problem,delivery boy,woman director",24,5.7,Joan Micklin Silver,5730.0,PG,20.0,2.0,1989,4,1,0,1,0,0,0,0
1212,"[35, 27]",Tucker and Dale vs Evil,/lNaivZXcad1bXDoptUzV3PQ2Ms0.jpg,46838,2.063973,"cabin,chainsaw,hillbilly,body in chipper,cut off jeans",689,7.3,Eli Craig,135728.0,15,15.0,6.0,2010,1,0,0,1,0,0,0,1
794,[35],Scary Movie 3,/jlzEF7sTseYDB9H5dN29YFZt5Na.jpg,4256,2.584793,horror spoof,640,5.6,David Zucker,115937.0,PG-13,96.0,94.0,2003,10,0,0,1,0,0,0,0
3543,"[37, 35, 28, 12]",Zorro,/s62BV8fQn7FR9G8K1P6sgh2obev.jpg,18450,1.473736,"adventure,justice,masked vigilante,sword duel,tyranny",12,7.0,Duccio Tessari,2312.0,G,8.0,1.0,1975,3,0,0,1,1,0,0,0
1911,[35],A Very Harold & Kumar Christmas,/8zdGMb5lfq2JB5OpipASK85URHC.jpg,55465,1.824664,"holiday,indian lead,beer,christmas tree,cannabis,sequel,vulgarity,drug,asian,3d,beer pong",272,6.0,Todd Strauss-Schulson,57425.0,18,20.0,8.0,2011,11,0,0,1,0,0,0,0
121,[35],Neighbors,/bpj8myebvnTw5HDmzTSI8N6WFYr.jpg,195589,3.590065,"alcohol,baby,party,family,fraternity,fraternity house,neighbor neighbor relationship,bathroom humor",2134,6.2,Nicholas Stoller,234551.0,15,15.0,5.0,2014,5,0,0,1,0,0,0,0
286,[35],Serial (Bad) Weddings,/tySb2K0Qr8YS9M8JqCHG82sWXkf.jpg,262391,3.206455,"france,marriage,racism",821,6.9,Philippe de Chauveron,26902.0,7,2.0,2.0,2014,4,0,0,1,0,0,0,0
3003,"[35, 18]",The Most Beautiful Day,/36bD873S2mXw7Ezxd4rGbIlXZBl.jpg,373889,1.567902,"terminal illness,road trip",39,6.9,Florian David Fitz,1900.0,12,2.0,1.0,2016,2,0,0,1,0,0,0,1
3665,"[35, 18]",The Dangerous Lives of Altar Boys,/oqHHdGllEgkZJzuGSk8FWmUMJTy.jpg,16857,1.455113,independent film,44,6.2,Peter Care,12229.0,15,4.0,4.0,2002,6,0,0,1,0,0,0,1
5400,"[35, 18]",Kinky Boots,/3SZ45H08wUvEMoV9Kzfl2yF1Dm3.jpg,16367,1.244199,"transvestism,gay,drag queen,factory,shoe seller,small town,cabaret,british,independent film,boots,unlikely friendship,drag",71,6.4,Julian Jarrold,14612.0,12A,1.0,1.0,2005,8,0,0,1,0,0,0,1
1886,[35],InAPPropriate Comedy,/vEav647jvfHMxUJtdKBUGusckVG.jpg,156268,1.831184,"detective,drug abuse,marilyn monroe,racism,terrorizing,reviewers",27,3.6,Vince Offer,3614.0,15,23.0,3.0,2013,3,0,0,1,0,0,0,0
3146,"[35, 37]",Manitou's Shoe,/fbKhdhZzgDWLizfHA847FNW1saA.jpg,8366,1.539547,"indian territory,apache,parody,native american",105,6.7,Michael Herbig,14212.0,12,7.0,1.0,2001,7,0,0,1,0,0,0,0
2402,"[28, 35, 10749]",Operation Petticoat,/emhiXStVB3HoE2MtYVRzTNOgOMn.jpg,9660,1.695707,"date,tattoo,submarine,casino,flirt,navy,ship,naval officer,sinkendes schiff",45,6.7,Blake Edwards,9753.0,Approved,1.0,1.0,1959,12,1,0,1,1,0,0,0
3169,"[12, 35, 10751, 878, 28]","Honey, We Shrunk Ourselves",/9QNAFB9apYxxGPa2F7BsiREMUA4.jpg,11425,1.534986,"brother brother relationship,inventor,museum,shrinking,celebration",105,5.1,Dean Cundey,9340.0,PG,1.0,2.0,1997,3,0,1,1,1,0,0,0
109,"[35, 9648]",Ace Ventura: Pet Detective,/nZirljb8XYbKTWsRQTplDGhx39Q.jpg,3049,3.627691,"dolphin,mascot,private detective,pets",1301,6.4,Tom Shadyac,226629.0,12,20.0,4.0,1994,2,0,0,1,0,0,0,1
4280,"[35, 80]",Scorched,/6RXZERI71eJrRdLh96wpESK1rNf.jpg,4613,1.34685,"bank robber,employee,independent film",27,5.4,Gavin Grazer,5599.0,12,8.0,4.0,2003,5,0,0,1,0,0,0,1
6336,"[28, 35, 53, 10769]",Tokyo Raiders,/3mtTPqiss1ew6d2HpnlnqkxAStN.jpg,45438,1.228553,private eye,18,5.9,Jingle Ma,2116.0,12,20.0,2.0,2000,1,0,0,1,1,0,0,1
1682,"[35, 18, 10751]",A Princess for Christmas,/4VZeiV0m4gyj0bKashjQE1Dj9MI.jpg,79113,1.888789,"holiday,servant,butler,prince,castle,royalty,ballroom dancing,maid,christmas",42,6.2,Michael Damian,4412.0,AL,8.0,4.0,2011,12,0,1,1,0,0,0,1
3581,[35],A Lot Like Love,/anrhVr6lZqesL1HDgmX06Oo86R.jpg,8976,1.467496,"new york,shyness,career,flight,romantic comedy,travel,male female relationship,los angeles",259,6.5,Nigel Cole,60016.0,12,6.0,1.0,2005,4,0,0,1,0,0,0,0
701,"[12, 28, 35, 37]",Shanghai Noon,/wcG2PA66Fbv2l7r0n59x1nuB5fd.jpg,8584,2.664188,"princess,sioux,travel,rescue,native american,chinese,cowboys,duringcreditsstinger,19th century",561,6.2,Tom Dey,100971.0,12,67.0,20.0,2000,5,0,0,1,1,0,0,0
4430,"[35, 10751]",Little Giants,/33ZN7j6pUhcjbwuQrWTtovrkelx.jpg,20726,1.329253,"american football coach,sport",69,6.1,Duwayne Dunham,20451.0,PG,11.0,3.0,1994,10,0,1,1,0,0,0,0
4060,[35],Greedy,/837dOoHxPcv5XlN20vkZCyJwpNS.jpg,12778,1.379185,"male nudity,tattoo,vandalism,nudity,grandfather,greed,f word,older man younger woman relationship,alcoholic,drunk",45,5.7,Jonathan Lynn,10762.0,12,4.0,1.0,1994,3,0,0,1,0,0,0,0
1181,"[28, 35]",Tower Heist,/ze2trl2NHuLOLimimvBkjJID3yG.jpg,59108,2.074657,"skyscraper,thanksgiving,billionaire,parade,fbi agent,apartment,high rise,female agent,ponzi scheme,empty safe,caper comedy,planning,safecracker,recruiting,heist movie,deceit,lobby",760,5.8,Brett Ratner,114092.0,12A,88.0,3.0,2011,11,0,0,1,1,0,0,0
1433,[35],The Three Stooges,/gQxerRSIpqS5X9nAM7G5wlxWPB8.jpg,76489,1.980445,duringcreditsstinger,111,4.9,Bobby Farrelly,26271.0,12,28.0,22.0,2012,4,0,0,1,0,0,0,0
4295,"[35, 10749]",Speaking of Sex,/imCndGIIYvbGkw5PHra3suxITq9.jpg,16435,1.344984,"sexuality,depression,nudity",5,5.9,John McNaughton,1998.0,13,8.0,1.0,2001,10,1,0,1,0,0,0,0
5709,"[35, 18, 10402]",Spike Island,/b9pS5hpUwpWY3ubyZfybPnr9AP2.jpg,141679,1.217455,"ecstasy,liverpool,cannabis,music business,smoking marijuana,drug,rock band,band,vinyl,swearing,cassette tape,gig,manchester,1990s",27,6.8,Mat Whitecross,2406.0,7,14.0,2.0,2012,10,1,0,1,0,0,0,1
4212,"[35, 10751]",Jungle 2 Jungle,/kxFdQiyqMHbtDbGkPlKcwqsnRaW.jpg,9446,1.355791,"new york,paternity",95,5.0,John Pasquin,18917.0,PG,28.0,1.0,1997,3,0,1,1,0,0,0,0
5638,"[35, 80, 18, 53]",Nobel Son,/4LqUHdQoXqRoxYO4dm8SPQxSBBB.jpg,15676,1.222915,"sex,ransom,nobel prize,mask,college,poet,photography,revenge,suspense,independent film,corpse,pistol,locker",22,6.1,Randall Miller,5103.0,18,2.0,2.0,2007,4,0,0,1,0,0,0,1
2808,[35],Prom,/3rFLX3kC9XyJGw6V6fVICV9S0ZF.jpg,51588,1.606336,"single parent,waitress,fountain,friendship,high school,prom,music fan",101,5.5,Joe Nussbaum,13166.0,7,4.0,2.0,2011,4,0,0,1,0,0,0,0
2953,[35],Summer School,/8FdT0KcNj1RnNiB1B5QmcIOLtOc.jpg,14671,1.578438,"school,summer",55,6.3,Carl Reiner,13601.0,PG-13,1.0,1.0,1987,7,0,0,1,0,0,0,0
5047,[35],Who Pulled the Plug?,/xQjhPF55js0r2bAb2tbCKfTrHdn.jpg,22435,1.27512,"debt collector,boat chase,canal,race,boating accident,arab sheik",11,5.2,Hans Iveberg,2790.0,7,6.0,6.0,1981,12,0,0,1,0,0,0,0
3232,[35],Trojan War,/hl57XN7fqbYuqwTqfRudrAGJQL.jpg,14330,1.52397,"alcohol,sex,robbery,condom,party,love,gang,teen,girl",19,5.8,George Huang,4967.0,12,36.0,6.0,1997,9,0,0,1,0,0,0,0
5792,"[28, 35, 10751, 878]",Suburban Commando,/N7muaFaxMcfaxd1aVd9c3xlg8O.jpg,11504,1.212724,"bounty hunter,midlife crisis,space marine,family,frozen alive",40,4.6,Burt Kennedy,7871.0,PG,42.0,29.0,1991,10,0,1,1,1,0,0,0
1017,"[28, 80, 18, 35, 53]",2 Guns,/30lM3Uvzs6HOG5l4hzhwxYTWgd3.jpg,136400,2.146883,"undercover,undercover agent,based on comic book,number in title,money,fugitive,bank robbery,dea agent",1378,6.6,Baltasar Kormákur,164572.0,15,58.0,23.0,2013,8,0,0,1,1,0,0,1
1136,[35],Step Brothers,/tDFNUuYkQ4ZeAlrBHeTtimAumXo.jpg,12133,2.096765,"becoming an adult,autonomy,childhood trauma,hostility,step brother,slacker,man child,aftercreditsstinger,duringcreditsstinger",876,6.5,Adam McKay,221680.0,15,40.0,2.0,2008,7,0,0,1,0,0,0,0
728,"[14, 35]",Death Becomes Her,/qNIkecw9i44ljTJaMfkdeyLc4vB.jpg,9374,2.641262,"jealousy,beauty,immortality,rival,potion,drinking",487,6.3,Robert Zemeckis,82820.0,PG,7.0,18.0,1992,7,0,0,1,0,0,1,0
2509,[35],This Is 40,/5zscVRjG4f6wcF7zidVqGO7hwjg.jpg,89492,1.669175,"family relationships,comedy,claim in title,singing in a car,duringcreditsstinger",801,5.5,Judd Apatow,107677.0,15,21.0,3.0,2012,12,0,0,1,0,0,0,0
3324,[35],Stuck on You,/8ar9RJsLL7JSWwvE020D9aATAge.jpg,1792,1.511551,"sex,dancer,martial arts,cook,stripper,love,bully,hollywood,twins,flashback,freak,actor,anxiety,conjoined,siamese",153,5.1,Bobby Farrelly,45714.0,12A,43.0,8.0,2003,12,0,0,1,0,0,0,0
391,[35],Anchorman: The Legend of Ron Burgundy,/hafNeozn8Q4K6enP2ux5MTMCHjH.jpg,8699,3.028788,"journalism,sexism,ladder,panda,tv show in film,mustache,misogynist,newsroom,teleprompter,gang warfare,multiple cameos,aftercreditsstinger,duringcreditsstinger,news spoof",1251,6.7,Adam McKay,279164.0,R,21.0,2.0,2004,7,0,0,1,0,0,0,0
5988,"[28, 35]",Blonde and Blonder,/teb8yyxYcPHT2nTdRTPnfPelrW.jpg,10120,1.265088,"hitman,mission of murder,stupidity,blonde,gangster",8,5.9,Dean Hamilton,3143.0,7,15.0,4.0,2008,1,0,0,1,1,0,0,0
2840,"[35, 18, 27]",Tusk,/ntxILPesM4IRumijc1DRJQTks9t.jpg,246403,1.601165,"canada,walrus,sequel,deception,search,first part",288,5.1,Kevin Smith,34205.0,15,4.0,3.0,2014,9,0,0,1,0,0,0,1
1083,"[18, 35]",The Best Exotic Marigold Hotel,/iRMzRGR5DHSik3IA9gkeMUZGPv6.jpg,74534,2.120034,"hotel,based on novel,india,ensemble cast,elderly,jaipur india,personal growth,outsourcing",390,6.9,John Madden,78392.0,12A,1.0,1.0,2011,11,0,0,1,0,0,0,1
4303,"[35, 878]",Dreamship Surprise - Period 1,/w4EZC3GeNwLNo5KNkj4QLOWyGII.jpg,9805,1.343963,"taxi driver,space marine,time travel",100,6.2,Michael Herbig,11035.0,6,19.0,4.0,2004,7,0,0,1,1,0,0,0
