,genre_ids,title,poster_path,tmdb_id,popularity,keywords,vote_count,vote_average,director,imdb_votes,certificate,num_stunts,num_fx,month,decade,group5,group4,group7,group6,group1,group3,group2
5636,"[80, 18, 10749, 53]",Forever Mine,/hWz6NjL3BrCYeCnGIDhQ1OEXq4m.jpg,18553,1.221874,erotic movie,5,4.7,Paul Schrader,1900.0,15,12.0,4.0,12,8,1,0,0,0,0,0,1
5637,"[28, 36, 10752]",Pathfinders: In the Company of Strangers,/pIbj6h0okFOG2QFPqHNX2bcgvhP.jpg,61346,1.221864,"normandy,paratrooper",8,5.1,Curt A. Sindelar,1114.0,15,1.0,1.0,1,10,0,0,0,1,1,0,0
5638,"[35, 18]",Saved!,/sh61XwFfemE6MrDzAVNpJb6ZRgR.jpg,13193,1.221633,"christianity,gay,coming out,independent film,coming of age,gay kid",126,6.2,Brian Dannelly,41178.0,12,12.0,6.0,1,9,0,0,1,0,0,0,1
5639,"[14, 18, 35, 10749]",Heaven Can Wait,/nIK6aASJsm9FVWs4HN5aDykZLwD.jpg,12185,1.221536,"american football,sport,afterlife",67,6.4,Warren Beatty,14954.0,PG,4.0,2.0,6,6,1,0,1,0,0,1,1
5640,"[18, 27, 878, 53]",Dr. Jekyll and Mr. Hyde,/xzhA9I6xKO0e9K9jOqMSZcWhLob.jpg,35801,1.221526,"alter ego,suspense,psychopathic killer,mad scientist,mad doctor,jekyll and hyde",6,4.4,Paolo Barzman,1036.0,12,4.0,1.0,5,9,0,0,0,1,0,0,1
5641,[18],Factory Girl,/inaRwOEDPzYRDnqLi0lQZLQPLCL.jpg,12271,1.221378,"new york,alcohol,sex,infidelity,nudity,artist,gallery,interview,studio,biography,addiction,party,love,independent film,singer,art,drug,homosexual,socialite,scene,film,warhol",68,6.2,George Hickenlooper,18847.0,Unrated,10.0,10.0,12,9,0,0,0,0,0,0,1
5642,"[27, 878, 53]",Ghost in the Machine,/p22sijNFGQjMBM7jYHLdA9OJQjh.jpg,41651,1.22135,"computer,hospital,dead woman with eyes open,address book,woman director",16,5.0,Rachel Talalay,2803.0,18,19.0,12.0,12,8,0,0,0,1,0,0,1
5643,"[28, 80]",Force of Execution,/gMGwCftxe09Pee6zByDchuLomvG.jpg,227359,1.221186,"strip club,crime boss,shootout,gangster",30,5.0,Keoni Waxman,2275.0,15,22.0,3.0,12,10,0,0,0,1,0,0,1
5644,"[28, 53]",Damage,/bXXaTf188ZOUt9yZwaPVYaZ53As.jpg,24832,1.221084,"ex-detainee,paternity,fistfight",26,5.7,Jeff King,6155.0,18,17.0,1.0,10,9,0,0,0,1,0,0,1
5645,"[18, 28, 53, 9648, 10749]",A Different Loyalty,/jTKl5h1xrXla5Vr8KDoM8MXVFYW.jpg,19180,1.220964,"cold war,beautiful woman,treason,denunciation",4,6.0,Marek Kanievska,1228.0,15,2.0,1.0,5,9,1,0,0,1,0,0,1
5646,"[35, 18, 10751, 10402]",Bandslam,/kxCxlaYADkiXCzCDneWcZ0oABqU.jpg,23367,1.220921,"new jersey,musical,battle of the bands,teenager,rock band",97,5.5,Todd Graff,12375.0,PG,5.0,1.0,8,9,1,1,1,0,0,0,1
5647,"[28, 12, 80, 18, 53]",Fighting,/yaZLB9FNV7Ivwu4mwDIsh320zDb.jpg,17336,1.220881,"sport,street fighter,new york city",147,5.6,Dito Montiel,28439.0,15,21.0,1.0,4,9,0,0,0,1,0,0,1
5648,"[35, 27, 10749]",Vampire in Brooklyn,/bH1v8z12ZU7Y6zANgU1B00a86Co.jpg,12158,1.220826,"vampire,half vampire",85,4.4,Wes Craven,17978.0,15,23.0,8.0,10,8,1,0,1,0,0,0,1
5649,"[27, 35, 10751]",Ernest Scared Stupid,/6iYlS2bOYIJOELQnW7Rr2Vv8zg0.jpg,32685,1.220821,"tree house,missouri,ernest p. worrell,troll,evil,briarville missouri",34,6.0,John R. Cherry III,8929.0,PG,1.0,23.0,10,8,0,1,1,0,0,0,1
5650,"[878, 12, 53]",The Last Days,/3mEDVHTQsMuPFAPD1w5Zco2vbLS.jpg,168138,1.22073,dystopia,89,5.6,David Pastor,6133.0,12,14.0,8.0,3,10,0,0,0,1,0,0,1
5651,"[28, 35, 27, 10749, 53]",Modern Vampires,/AccTpBUZPkGOGhd8IkuFzHSZs81.jpg,31003,1.220589,"vampire,dracula,vampire hunter,van helsing",11,4.5,Richard Elfman,1717.0,18,3.0,11.0,10,8,1,0,1,1,0,0,1
5652,"[35, 14, 878]",When Women Had Tails,/j2sp0zCvtqQv7OaiaN9WjZohv98.jpg,64961,1.220572,"cavemen,sex comedy",7,5.5,Pasquale Festa Campanile,366.0,R,1.0,1.0,12,6,0,0,1,1,0,1,0
5653,"[28, 12, 18, 36, 10752]",The Charge of the Light Brigade,/cvQLdGm9oSEvdJuCSd0foKEPV4e.jpg,42193,1.220566,"hero,russian,british army,british empire,remake,honor,russian soldier,massacre,political,discipline,hussars,istanbul turkey,british soldier,british history,british colonial,anti war,equestrian,lancer,queen victoria",12,6.1,Tony Richardson,2380.0,12,3.0,3.0,4,5,0,0,0,1,1,0,1
5654,"[28, 878, 53]",Fist of the North Star,/jNvtUFMdclGuiOHGK8AybYlr5AO.jpg,26300,1.220509,"martial arts,post-apocalyptic,fighter,nuclear holocaust,blood,kung fu classic,reluctant hero",13,4.5,Tony Randel,2601.0,18,40.0,7.0,4,8,0,0,0,1,0,0,1
5655,"[10749, 18, 9648]",Boys,/6VvXOemt5jSrwnH1aUmgKR5q7Rn.jpg,43634,1.220188,"secret,amnesia,boarding school,flashback",10,5.4,Stacy Cochran,3101.0,15,11.0,1.0,5,8,1,0,0,0,0,0,1
5656,[18],The Forger,/4PclX0u4l5gUHKrySCny4S2uz2n.jpg,101325,1.219974,"california,painter,beach,gallery,stripper,party,independent film,tragedy,counterfeit,art,teenager,forgery,canvas",35,6.1,Lawrence Roeck,4076.0,12,3.0,2.0,3,10,0,0,0,0,0,0,1
5657,"[18, 10749]",Persuasion,/si8911IezMvAnQFDvyg1nKzDlD.jpg,17015,1.219832,"captain,napoleonic wars,old flame,admiral",21,7.2,Roger Michell,9038.0,U,1.0,1.0,9,8,1,0,0,0,0,0,1
5658,"[12, 28, 878]",The Call Up,/jywKmYfHEWbnVQVTzhrDdq35Nm1.jpg,388347,1.219815,"virtual reality,near future",41,4.9,Charles Barker,2248.0,U,6.0,3.0,7,10,0,0,0,1,0,0,0
5659,"[80, 18]",An American Crime,/62kJ9k0NtRV2QMvZAhl3jdTbnaK.jpg,13008,1.219674,"carnival,basement,dysfunctional family,independent film,teenage girl,church,single mother,true crime,watching tv,jumping on a bed,1960s,mistreatment",113,7.1,Tommy O'Haver,26555.0,15,2.0,1.0,7,9,0,0,0,0,0,0,1
5660,"[18, 36, 10749, 10769]",Twin Sisters,/m3xrpz0ts693PySlDm9Udjbek6U.jpg,16132,1.219652,"new love,epic",18,7.0,Ben Sombogaart,5788.0,12,5.0,3.0,12,9,1,0,0,0,1,0,1
5661,"[80, 18]",Officer Down,/fsuAjoIjvIQPA5mQzaDyIL7Dzyk.jpg,100544,1.219641,"bar,revelation,cop",26,5.4,Brian A Miller,4675.0,15,7.0,2.0,1,10,0,0,0,0,0,0,1
5662,"[35, 18, 10749]",Where the Heart Is,/rNP5NSdXzl6y5CuQ6Sh2JmEnvt5.jpg,10564,1.219585,"california,baby,supermarket,oklahoma,pregnancy and birth,pregnant minor,change,tennessee,unwillingly pregnant,teenage pregnancy,starting over",109,6.7,Matt Williams,27925.0,12,12.0,3.0,4,9,1,0,1,0,0,0,1
5663,"[80, 18, 53]",Keys to Tulsa,/gEhHtfqrSdnEUXtUuRnpyWiUjQd.jpg,118991,1.219548,blackmail,4,4.9,Leslie Greif,1382.0,18,4.0,4.0,4,8,0,0,0,0,0,0,1
5664,[35],The Associate,/y9h0SD2w9JqZlqanbUnyVfYSXRW.jpg,11112,1.219537,"career,sexism,autonomy,broker,wall street,partner",35,6.3,Donald Petrie,6287.0,PG,10.0,1.0,10,8,0,0,1,0,0,0,0
5665,"[878, 53]",Class of 1999,/c2KF7Nb6tbLWR7FLh0FXYl3AqAE.jpg,23535,1.219513,"future,dystopia,violence in schools,murder,teacher,school,b movie,cyberpunk,distopy,robot,gang warfare,parolee",33,6.3,Mark L. Lester,4895.0,18,13.0,16.0,5,8,0,0,0,1,0,0,1
5666,"[28, 12, 18, 36, 10752]",The Red Baron,/hG7aozh7UJ6EgO0XpQPZGiN9jLu.jpg,8349,1.219423,"flying,nurse,world war i,airplane",72,6.4,Nikolai Müllerschön,10057.0,12,64.0,15.0,3,9,0,0,0,1,1,0,1
5667,"[27, 878, 53]",Patrick,/gzMIh3PEY2UixxkEPNoYKi8kbKM.jpg,17212,1.219333,"telekinesis,psychic power,suspense,hospital,comatose,ozploitation",23,6.2,Richard Franklin,2082.0,PG,2.0,1.0,10,6,0,0,0,1,0,0,1
5668,"[27, 18]",4bia,/xCo7YeMFHpVxPTnLCxn30o9JfrJ.jpg,39111,1.219231,"drowning,camping,black magic,bullying,car crash,suspense,curse,food poisoning",20,6.1,Banjong Pisanthanakun,2219.0,15,5.0,4.0,4,9,0,0,0,0,0,0,1
5669,"[18, 53]",Trade,/lu7kii82vX3wt5dPYlb2Dg0zAds.jpg,4170,1.2192,"usa,sex,brother sister relationship,mexico city,border,support,insurance salesman,punter,brother,united states–mexico barrier,sister,human trafficking,rescue,independent film,criminal",51,7.1,Marco Kreuzpaintner,15235.0,15,12.0,7.0,1,9,0,0,0,0,0,0,1
5670,"[10769, 878]",Godzilla vs. Gigan,/fPgXRYXUIEI2p0sj6uTTYC3h7IZ.jpg,19336,1.219122,godzilla,24,5.6,Jun Fukuda,2856.0,U,1.0,6.0,3,6,0,0,0,1,0,0,0
5671,[35],Head of State,/r9d0j0zEYk9j4xkZF4eOj155G9b.jpg,9776,1.219121,"usa,black people,u.s. president,president elections,election campaign",59,5.1,Chris Rock,15460.0,12,13.0,1.0,1,9,0,0,1,0,0,0,0
5672,"[9648, 53]",China Moon,/d3NZeytOftjdpcZt0se6rvo93yd.jpg,26337,1.219057,neo-noir,10,5.4,John Bailey,4383.0,18,4.0,3.0,3,8,0,0,0,0,0,0,1
5673,"[28, 27]",King Kong Lives,/qxQpWMjsLhB4WojCrw13kCg96ka.jpg,31947,1.219018,"king kong,giant ape",24,4.4,John Guillermin,4215.0,12,15.0,21.0,11,7,0,0,0,1,0,0,1
5674,"[28, 35, 53, 80, 10749]",Mo' Money,/6gSsuEJfZx7p0iu3Ymiyx0vo1EF.jpg,12251,1.218879,"credit card,con artist,swindler",22,5.6,Peter MacDonald,5713.0,15,12.0,2.0,7,8,1,0,1,1,0,0,1
5675,"[35, 10751, 14]",Pinocchio,/hdQzzWOo5vnL3iDq6G8knpNnlBn.jpg,10599,1.218874,"italy,lie,woodcutter,nose,puppet,wooden",86,5.8,Roberto Benigni,6624.0,PG,2.0,4.0,12,9,0,1,1,0,0,1,0
5676,"[35, 18, 10749, 878]",What Planet Are You From?,/h4y0j7DO6qRzaFocG1N0710yXaQ.jpg,10416,1.218813,"noises,alien life-form,erection,neue frau,alien,reproduction",28,5.4,Mike Nichols,8236.0,15,36.0,2.0,3,9,1,0,1,1,0,0,1
5677,"[53, 18]",Eden,/g2xZQZEmUP2TOylXq1UDT5SFSwo.jpg,360339,1.218664,"island,airplane,survival,soccer,crash,team",13,5.6,Shyam Madiraju,1967.0,15,1.0,3.0,10,10,0,0,0,0,0,0,1
5678,[27],The Hills Run Red,/eNNZbR99ZZaO0wB791w3KLvUliW.jpg,24001,1.218637,"movie in movie,slasher",53,5.0,Dave Parker,7888.0,18,11.0,9.0,9,9,0,0,0,0,0,0,1
5679,"[27, 9648, 53]",Wer,/38rt0J5SRTTHqUZ1dXqeQmIIva5.jpg,222461,1.218303,werewolf,71,5.7,William Brent Bell,6131.0,18,15.0,7.0,11,10,0,0,0,0,0,0,1
5680,[18],Delta,/ctYB2wLpyG3VTVtghu9XAXjTFdi.jpg,8896,1.218248,"independent film,incest",8,4.1,Kornél Mundruczó,1285.0,15,1.0,6.0,9,9,0,0,0,0,0,0,1
5681,"[18, 10749]",Evening,/hkhjGVCImui50Ov1ze4oesRnZJS.jpg,6022,1.218214,"mother,new love,bride,dying and death,friendship,mother daughter relationship,best friend,wedding,summer",41,5.5,Lajos Koltai,11953.0,12,11.0,4.0,6,9,1,0,0,0,0,0,1
5682,"[35, 18]",I'll Do Anything,/nTDUwFB9FlNxb6yMI6qJRPNrZcd.jpg,106143,1.218194,"father daughter relationship,actor,unsuccessful",16,5.8,James L. Brooks,2155.0,12,4.0,2.0,2,8,0,0,1,0,0,0,1
5683,"[27, 9648, 53]",They Wait,/hWd3t4WAaWcMuHLbxMgjJ6jMERO.jpg,17158,1.218187,"ghost,asian horror",27,5.1,Ernie Barbarash,2792.0,15,5.0,3.0,9,9,0,0,0,0,0,0,1
5684,"[10770, 28, 53]",Night Watch,/m7jqyuhSeMWpQRadN0kWTRAlAiT.jpg,38651,1.218116,"painting,hong kong,art theft,forgery",11,4.2,David Jackson,1305.0,15,10.0,6.0,10,8,0,0,0,1,0,0,1
5685,[18],We Are Marshall,/5QElczp80krYemPJwamBi9IZMd3.jpg,11170,1.218088,"american football,1970s,trainer,college,sport",154,6.7,McG,48969.0,12,13.0,6.0,12,9,0,0,0,0,0,0,1
5686,"[28, 9648, 53]",The Big Bang,/mlOXyWKJfUUFFf2phuGIxtMiVgg.jpg,54271,1.218055,"sex,strip club,boxing match,speed of light,private investigator,diamond,handcuffed,particle accelerator,burning body,first person narration",33,5.5,Tony Krantz,6314.0,15,8.0,3.0,1,10,0,0,0,1,0,0,1
5687,[18],Laurel Canyon,/cNjXeeem51qeIHRnZJ9j6NbypUW.jpg,13819,1.217987,"independent film,los angeles,intern,smoking pot,dissertation, lp recording,cambridge massachusetts,spinning,time lapse photography,ageism,piano player,woman director",44,5.6,Lisa Cholodenko,13365.0,18,14.0,2.0,5,9,0,0,0,0,0,0,1
5688,"[18, 10749]",The River Why,/hqWOnNKoJzY7XqtAOS8bLLrC5Kh.jpg,11403,1.217916,"based on novel,fly fishing",16,5.7,Matthew Leutwyler,2534.0,PG,4.0,4.0,4,10,1,0,0,0,0,0,1
5689,"[28, 18, 37]",The Return of a Man Called Horse,/gXkxRo7yEWY9n4Uvt6gJMt5cTYq.jpg,35200,1.217905,"based on novel,conflict,wild west,sioux tribe,rites of passage,flintlock pistol",6,5.3,Irvin Kershner,1347.0,PG,9.0,1.0,6,6,0,0,0,1,0,0,1
5690,[35],The Night Before,/mUPhy2GsW8YEIhUd3V6jtI4HS4D.jpg,38966,1.21782,"handcuffs,amnesia,tied up",10,7.3,Thom Eberhardt,1965.0,12,20.0,2.0,4,7,0,0,1,0,0,0,0
5691,[35],Girls on Top,/aCmjvFfEMXDxP2dSCTRORXrmg2H.jpg,9337,1.217807,"date,puberty,volleyball,teenage crush,summer",15,5.2,Dennis Gansel,3316.0,18,2.0,1.0,3,9,0,0,1,0,0,0,0
5692,"[27, 878, 53]",Mimic: Sentinel,/gGqEXxYabMrJUSldzv8U6aPj3xi.jpg,33005,1.217784,"oxygen,fire,smoking,camera,photography,police,explosion,refrigerator,apartment,insect",29,4.8,J.T. Petty,2749.0,15,12.0,3.0,4,9,0,0,0,1,0,0,1
5693,"[80, 18, 9648]",City By The Sea,/rFb1HGXjh3X1iVFXUCIKuFdKykM.jpg,13536,1.217745,"murder,homicide detective",77,5.8,Michael Caton-Jones,21852.0,18,20.0,4.0,9,9,0,0,0,0,0,0,1
5694,"[16, 12, 35, 10751]","Snowflake, the White Gorilla",/vy5F0g4LX2QlDPdDmKgRMqymkH4.jpg,85439,1.217614,gorilla,8,4.9,Andrés G. Schaer,413.0,U,2.0,15.0,12,10,0,1,1,1,0,0,0
5695,"[35, 10749]",Wedding Daze,/r8uAnUFVlKZ3yvvEdv7rtzbqJWU.jpg,7839,1.217559,"waitress,inventor,restaurant,arrest,marriage,police,love,jail,lingerie,wedding,proposal,shopping,dare,accident",79,5.2,Michael Ian Black,13182.0,15,11.0,1.0,9,9,1,0,1,0,0,0,0
5696,"[35, 18, 10402]",Spike Island,/b9pS5hpUwpWY3ubyZfybPnr9AP2.jpg,141679,1.217455,"ecstasy,liverpool,cannabis,music business,smoking marijuana,drug,rock band,band,vinyl,swearing,cassette tape,gig,manchester,1990s",27,6.8,Mat Whitecross,2406.0,PG,14.0,2.0,10,10,1,0,1,0,0,0,1
5697,"[12, 18, 36, 10752]",Napoleon,/mjXnciYFw409euWd0707SS2ri4A.jpg,69715,1.217371,"war,history,napoleon bonaparte",12,6.6,Yves Simoneau,3403.0,12,19.0,15.0,10,9,0,0,0,1,1,0,1
5698,"[28, 37]",The Great Northfield Minnesota Raid,/43oCljfg3cttXOxquST5mHrDZtn.jpg,27349,1.217311,"jesse james,cole younger",9,6.1,Philip Kaufman,1489.0,PG,11.0,1.0,5,6,0,0,0,1,0,0,0
5699,"[28, 12, 53, 80]",Surviving the Game,/8SILtvmd0DCJeBTTWnwO7lur1S7.jpg,17585,1.217203,hunting human beings,44,6.0,Ernest R. Dickerson,8631.0,15,17.0,5.0,4,8,0,0,0,1,0,0,1
5700,"[18, 36]",The Nativity Story,/ww7dGoQimsaFtX9Z0ZlbnxZ6ueM.jpg,2447,1.217086,"jesus christ,bible,three kings,archangel gabriel,christian,blessed hope,wise men,woman director",23,6.5,Catherine Hardwicke,8516.0,PG,19.0,6.0,12,9,0,0,0,0,1,0,1
5701,"[35, 10751]",Casper: A Spirited Beginning,/wiqN1ecTBEFbOZPdM77wrpAVQbY.jpg,39346,1.217043,ghost,39,5.1,Sean McNamara,2768.0,U,15.0,4.0,9,8,0,1,1,0,0,0,0
5702,"[28, 12, 18, 53]",Into the Sun,/72NSrn1kcT6qhPQRrNL9wcIxKxD.jpg,24546,1.216996,"cia,fbi,mobile phone,katana,sword,strip club,japanese mafia,blood splatter,see you in hell,broken neck,fate",27,4.4,mink,6023.0,18,3.0,1.0,3,9,0,0,0,1,0,0,1
5703,"[9648, 53]",The Lady in the Car with Glasses and a Gun,/3ZKeJUh8UiejQKIy3wrR3KNoUEF.jpg,330298,1.216991,remake,32,4.7,Joann Sfar,1569.0,18,8.0,1.0,8,10,0,0,0,0,0,0,1
5704,"[9648, 53, 12]",The Deep,/mEd0GbC1rt3R8JfbatHYo4QBTBD.jpg,20416,1.216746,"diving,ocean,female nudity,based on novel,treasure,shipwreck,eel,bermuda,suspense,independent film,morphine,scuba diving,explosion,underwater,drug,shark,caribbean",55,5.6,Peter Yates,8917.0,PG,6.0,1.0,6,6,0,0,0,1,0,0,1
5705,[18],Foxfire,/ry4Tr465NeVwCGsLw2ghUman9Op.jpg,101998,1.21674,gang,13,5.5,Laurent Cantet,1554.0,15,4.0,3.0,9,10,0,0,0,0,0,0,1
5706,[35],Out on a Limb,/d4kZEu70HmRbw5EMRYZng4c40W2.jpg,114726,1.216724,"small town,beer,woods,murder",8,6.8,Francis Veber,1343.0,PG,20.0,14.0,9,8,0,0,1,0,0,0,0
5707,"[28, 12, 53]",Today You Die,/fSL56vXRp4Qh23vXPiAhJMFKZgB.jpg,8382,1.21662,"shotgun,betrayed,quick draw",26,4.2,Don E. FauntLeRoy,3610.0,18,31.0,4.0,9,9,0,0,0,1,0,0,1
5708,"[28, 18]",August. Eighth,/i66yrA3WydG000TUYVJ08o5arbZ.jpg,96231,1.216459,georgia,14,5.8,Dzhanik Fayziev,1894.0,15,2.0,2.0,2,10,0,0,0,1,0,0,1
5709,"[53, 27]",Red Mist,/kiCMXrW1vLaADnkx1SSm5sD9JfN.jpg,15011,1.216455,"coma,revenge,mental institution,scar,loner,out of body experience,slamming a door,glass",19,4.9,Paddy Breathnach,2401.0,18,3.0,1.0,8,9,0,0,0,0,0,0,1
5710,"[28, 53]",Caged Women,/v9pqu8DUbRMFPSSb4m0Tztg70m9.jpg,28574,1.21641,"prison,sex,nudity,women's prison,lesbianism,illegal drugs,voyeurism,erotic movie,sexual exploitation",6,4.2,Bruno Mattei,470.0,R,1.0,1.0,11,7,0,0,0,1,0,0,1
5711,"[27, 53]",Rest Stop,/nyykogNyeuyvvTl2TY74yUOP8sD.jpg,9841,1.216359,"roadhouse,lorry,truck driver",51,5.0,John Shiban,9523.0,18,7.0,2.0,10,9,0,0,0,0,0,0,1
5712,"[27, 53]",Deep in the Woods,/vqTtmm944G58cQZbGrITGnT0cB6.jpg,11303,1.216354,"secret,wolf,nightmare,fairy tale,little red riding hood,grandchildren,baroness,reicher graf,forest,spectacle",5,4.0,Lionel Delplanque,2141.0,18,5.0,6.0,6,9,0,0,0,0,0,0,1
5713,"[12, 10751]",Captain Sabertooth and the Treasure of Lama Rama,/lfIC1r5W0xsXudCb8J5bickcxHq.jpg,285191,1.216333,woman director,2,6.3,John Andreas Andersen,446.0,PG,10.0,5.0,9,10,0,1,0,1,0,0,0
5714,"[18, 53]",Foxes,/A8a6kRXKA5ig7VqLXn1bqAwrKHQ.jpg,32020,1.216143,"alcohol,sex,hollywood,prostitution,drug,teenager",19,5.4,Adrian Lyne,3223.0,15,3.0,1.0,2,7,0,0,0,0,0,0,1
5715,"[28, 35]",Another Stakeout,/zDQrp5ZL29j98nOk1SKZENAfYs0.jpg,9409,1.216127,"staatsanwältin,cops,gangster,stakeout,police stakeout",41,4.8,John Badham,11353.0,PG,16.0,10.0,7,8,0,0,1,1,0,0,0
5716,[53],2:22,/78A2buJ6C8vuJpD2cSCU8LA5jZH.jpg,25038,1.21612,"suspect,delinquent,crime boss,criminal",8,4.9,Phillip Guzman,1135.0,18,1.0,2.0,9,9,0,0,0,0,0,0,1
5717,[27],Zombie Night,/hdh9wswJdpNvIWhVhgyIoiz4czr.jpg,219247,1.216014,zombie,17,3.2,John Gulager,1213.0,18,23.0,5.0,10,10,0,0,0,0,0,0,1
5718,"[35, 10769]",Sixty Six,/10ggyyntCy8JfYC3j49is17qm4e.jpg,31082,1.215962,independent film,8,6.4,Paul Weiland,2364.0,12,1.0,3.0,1,9,0,0,1,0,0,0,0
5719,"[28, 53, 80]",Bait,/v7eBChA30DtdkfaevXW5axs32DU.jpg,14805,1.215942,ex-con,37,6.1,Antoine Fuqua,9359.0,15,43.0,17.0,9,9,0,0,0,1,0,0,1
5720,"[27, 878]",Empire of the Ants,/4ABMqLqGhu3ZXqkxFKrkVHZlVyl.jpg,42218,1.215897,"florida,mutant,everglades,radioactive,independent film,b movie,ants,giant insect,real estate,florida everglades,giant ants,animal horror",21,4.8,Bert I. Gordon,3428.0,PG,3.0,1.0,6,6,0,0,0,1,0,0,1
5721,"[18, 36, 10749, 10770]",Cleopatra,/rwx4Pg4nRajShEbA6XKYupJ6kXy.jpg,64679,1.215852,"egypt,power,ancient rome,greed,politics,cleopatra,history,revenge,death,evil plot,marc anthony,julius caesar",7,6.4,Franc Roddam,3277.0,15,19.0,9.0,5,8,1,0,0,0,1,0,1
5722,[35],High School High,/8KlvHpAoNoYx3xawMQRnzy16uk.jpg,9308,1.215814,"high school,school,spoof,los angeles",41,5.6,Hart Bochner,11118.0,15,45.0,2.0,10,8,0,0,1,0,0,0,0
5723,"[35, 10751, 14, 878]",My Science Project,/fLknudxoi1qSNnvtOlNSYRYL8Hq.jpg,18252,1.21576,"time travel,dinosaur,science",36,6.1,Jonathan R. Betuel,4252.0,PG,17.0,9.0,8,7,0,1,1,1,0,1,0
5724,[27],Dracula III: Legacy,/vAFkxQ9LNncn5mR8oY809Yf1Nfe.jpg,10579,1.215757,"suicide,female nudity,rebel,helicopter,whip,shotgun,orgy,sword,horse,rocket launcher,castle,vampire,harpoon,clown,carnival,pain,gore,train,corpse,tough guy,massacre,church,ex priest,vampire hunter,romania,red dress",20,3.7,Patrick Lussier,2193.0,15,28.0,3.0,1,9,0,0,0,0,0,0,1
5725,"[28, 12, 53]",Black Dog,/ov3xpvjZxQ24kJPCgAu3eJ5y8S2.jpg,18316,1.215681,"fbi,truck",36,5.2,Kevin Hooks,6997.0,12,55.0,23.0,5,8,0,0,0,1,0,0,1
5726,"[28, 12, 35, 10769]",The Bodyguard 2,/pWblaPZrS9JdKLmV6PPGeBYeKM8.jpg,20264,1.215573,"terrorist,thailand,prequel",4,4.6,Petchtai Wongkamlao,812.0,15,29.0,1.0,3,9,0,0,1,1,0,0,0
5727,[18],Jimmy P.,/htVGhUUJHz0D7b23FkHFWIDqmrq.jpg,160768,1.215549,"psychoanalysis,psychiatry",23,5.7,Arnaud Desplechin,2179.0,12,6.0,6.0,9,10,0,0,0,0,0,0,1
5728,[18],Big Night,/1n0H40ebJx1sO9itVvJ1jis0nqI.jpg,18203,1.215453,"jazz,restaurant,independent film,food,italian restaurant,feast",37,6.7,Campbell Scott,13542.0,15,4.0,1.0,9,8,0,0,0,0,0,0,1
5729,"[28, 35, 80]",Kuffs,/5LZtFofpYDW7SEPxV9NnDv7Gvq1.jpg,14603,1.215439,"dance,police protection,organized crime,breaking the fourth wall,gunfight,talking to the audience,funny hero,ugly shirts",47,5.2,Bruce A. Evans,8220.0,15,20.0,4.0,1,8,0,0,1,1,0,0,1
5730,"[35, 14, 27]",Santa's Slay,/vFD1J3MCbPySwV2LusjTTua3P83.jpg,12591,1.215424,"holiday,angel,bet,grandfather grandson relationship,mass murder,santa claus,christmas horror",50,5.2,David Steiman,7627.0,15,40.0,11.0,10,9,0,0,1,0,0,1,1
5731,"[18, 14, 35]",Teen Spirit,/tzZYpqsPbbQVHCcOj5mxT1TjK7a.jpg,73108,1.215413,"high school,prom queen",58,5.2,Gil Junger,5790.0,U,1.0,6.0,8,10,0,0,1,0,0,1,1
5732,"[80, 18, 27, 53]",WΔZ,/8lPZ59iQRqUELprKuB0myy7u6Zm.jpg,15069,1.215357,"detective,chase,investigation,police,psychopath,revenge,blood,slasher,torture,violence,drug,death,evil,neo-noir",35,5.4,Tom Shankland,7293.0,R,6.0,1.0,5,9,0,0,0,0,0,0,1
5733,"[9648, 878, 53, 80]",The Satan Bug,/4MWZpUto48SdthKTjWPd5TJUbws.jpg,27709,1.215307,"suicide,california,robbery,based on novel,florida,biological weapon,thief,laboratory,independent film,escape,scientist,agent,biological warfare,virus,germ warfare",9,5.2,John Sturges,1715.0,PG,2.0,1.0,3,5,0,0,0,1,0,0,1
5734,"[18, 27, 53]",Children of the Corn,/7HxDJt0Zg2inFyAzIZEIjtSHrCc.jpg,25754,1.215231,"ritual,remake,king,cornfield,based on film",34,4.4,Donald P. Borchers,4565.0,15,1.0,4.0,9,9,0,0,0,0,0,0,1
5735,"[18, 10749, 10751]",Here On Earth,/nE6cuxVJlOjq4Zxnu8FnGuBQIFO.jpg,13539,1.215179,"car race,private school,diner",35,5.7,Mark Piznarski,7574.0,PG,12.0,5.0,3,9,1,1,0,0,0,0,1
5736,"[18, 35, 10749]",Home Fries,/canLYYy0QvAFQLSwvIB75zcuLVk.jpg,12257,1.21517,"waitress,infidelity,planned murder,pregnancy and birth,funeral,widow,hamburger,junk food",26,4.8,Dean Parisot,7315.0,12,23.0,4.0,11,8,1,0,1,0,0,0,1
5737,[35],Thermae Romae II,/kjFWyoU50mV4WuEaC8PQtJHgKr5.jpg,268002,1.215154,"roman empire,time travel,hot spring",5,6.9,Hideki Takeuchi,402.0,U,12.0,1.0,4,10,0,0,1,0,0,0,0
5738,[18],Midnight's Children,/izf64ibfYq44giDau9oYfkF97jS.jpg,121598,1.215038,woman director,12,5.1,Deepa Mehta,2374.0,12,19.0,1.0,10,10,0,0,0,0,0,0,1
5739,"[10402, 35, 10749]","Paradise, Hawaiian Style",/bRRGmlFdGvAHcDIFCgNzM7LcARW.jpg,18894,1.215021,musical,8,4.2,Michael D. Moore,1406.0,PG,4.0,1.0,6,5,1,0,1,0,0,0,0
