genre_ids,title,poster_path,tmdb_id,popularity,keywords,vote_count,vote_average,director,imdb_votes,certificate,num_stunts,num_fx,month,decade,group5,group4,group7,group6,group1,group3,group2
"[28, 53, 80]",Fast & Furious 6,/b9gTJKLdSbwcQRKzmqMq3dMfRwI.jpg,82992.0,1.670832,"car race,sequel,crime,car,automobile racing,car theft",4634.0,6.6,Justin Lin,313404.0,12,149.0,83.0,5.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[35, 10751, 878]",Flubber,/xrbkE6g2myJPLWxNy52yL2MJJHX.jpg,9574.0,2.006246,"wedding vows,inventor,slime,green,flight,mad scientist,wedding",523.0,5.2,Les Mayfield,67520.0,U,22.0,11.0,11.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
"[35, 27, 878]",Jekyll and Hyde ... Together Again,/2FBX9zi9Nalb1TuLxKcGv7DYVaw.jpg,3028.0,1.213683,"double life,musical,jekyll and hyde",4.0,4.5,Jerry Belson,920.0,R,5.0,2.0,11.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
"[28, 12, 35, 18, 878, 53]",Southland Tales,/oYcJjhtLWJbgdlQMZFrH3LFYyhH.jpg,4723.0,1.825244,"suicide,brother brother relationship,spy,prophecy,middle east,screenwriter,terrorist,wife husband relationship,nevada,amnesia,allegory,mass murder,blackmail,riot,evacuation,afghanistan,time travel,undercover agent,marxism,politics,politician,smuggling,twin brother,movie in movie,murder,surrealism,balloon,kidnapping,interracial relationship,anti conformity,end of the world,conspiracy,metaphysics,memory,search,dirty cop,apocalypse,los angeles,terrorism,paradox,cult film,doomsday,near future,alternate reality,split personality,big corporation,mother son relationship,no opening credits,north korea,doppelganger,government corruption,southern california,alternate timeline,karma,world war iii,mysterious past,absurdism,environmental issues,fourth dimension,santa monica california",128.0,5.1,Richard Kelly,33286.0,15,59.0,10.0,5.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
"[28, 53, 80]",Deep Cover,/xY7cHIkp8nsg7tAkNzTJiaSFWnW.jpg,20676.0,1.374963,"undercover,investigation,war,police,murder,drug,infiltrate,neo-noir",30.0,6.8,Bill Duke,6954.0,18,57.0,3.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[28, 18, 37]",Hour of the Gun,/dpNhKmoO7d9THeQ5yz26kgKqbs3.jpg,31658.0,1.232329,"wyatt earp,doc holliday,revenge,western town,bar shootout",13.0,5.3,John Sturges,2579.0,PG,4.0,1.0,11.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[28, 12, 35, 10751]",3 Ninjas,/lvfgYcK0dpgwCuRX4mTqc1Yg3yF.jpg,16314.0,1.38122,"hero,rescue,good vs evil,rivalry,crime,youth,danger,family,escapade,save the day,young heroes,siblings relations,teachers and students,teaching the ways of the world,eccentric family,vigilantism,heroic mission,power relations,laxatives",72.0,5.4,Jon Turteltaub,16977.0,PG,27.0,2.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
"[28, 12, 878, 10751]",The Rocketeer,/tFOoAfyznMdCRJIvX3vDOpr3MCg.jpg,10249.0,1.809047,"superhero,los angeles,flying man,pilot hero,nazi collaborator,1980s",221.0,6.2,Joe Johnston,44846.0,PG,45.0,14.0,6.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
"[18, 12, 10749]",Return to the Blue Lagoon,/cScGE2WQd9xQcp61lbl5UbtpbrF.jpg,13888.0,1.781451,"island,marooned,pacific island,teenager,deserted island,tropical island",101.0,5.1,William A. Graham,14829.0,15,2.0,2.0,8.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
"[28, 12, 35, 10749]",Adventures of Don Juan,/nXOcvdCnXJ5p3yao5TMHBXQcfA9.jpg,34233.0,1.355104,don juan,7.0,6.2,Vincent Sherman,2213.0,12,7.0,2.0,12.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
"[28, 53, 80, 10749]",True Romance,/xBO8R3CZfrJ9rrwrZoJ68PgJyAR.jpg,319.0,2.782954,"father son relationship,film producer,mexican standoff,loss of father,cocaine,love,mafia,los angeles,drug,illegal prostitution,gun violence",596.0,7.5,Tony Scott,170118.0,R,20.0,4.0,9.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
"[27, 878, 28]",Scanners III: The Takeover,/lvKnnVi9HtYeeIakcUKB3znjfFJ.jpg,33305.0,1.31533,"computer,drug",10.0,3.9,Christian Duguay,1429.0,18,5.0,3.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[12, 14, 18]",Snow White and the Huntsman,/40iabcM7KQLJzmO8yGm8AvUbxZR.jpg,58595.0,4.00397,"queen,magic,fairy tale,magic mirror,immortality,deception,woman,eternal youth,snow white,evil queen,fantasy world,evil stepmother,imprisoned,dark forest,sorceress",2492.0,5.7,Rupert Sanders,238655.0,12,133.0,91.0,5.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
"[28, 80, 18]",Agneepath,/41xF6YolVTpgTuYfyvHvbxtHbJy.jpg,84858.0,1.291395,"musical,bold man,shaved head",37.0,6.3,Karan Malhotra,18326.0,15,1.0,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[12, 18, 28]",Valley of the Wolves: Iraq,/bH7sfum5PAxV0ZtXXOZw5yKdI5P.jpg,11818.0,1.276787,"intelligence,turk,soldier,gangster,iraq war",7.0,4.3,Serdar Akar,15016.0,15,6.0,7.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[28, 53, 10749]",X,/jrjLmDzn4tzOblDiH9y6RFbt9xO.jpg,73454.0,1.320495,"eroticism,prostitution",36.0,5.3,Jon Hewitt,6098.0,18,2.0,1.0,12.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
"[12, 14, 10751]",Clash of the Titans,/75OBW467vx8ceJMSRK4NhOXk5Rc.jpg,10323.0,1.842679,"riddle,mythology,greek mythology,octopus,pegasus,zeus,stop motion animation,medusa,sea monster,perseus,kraken,gods,ancient greece,based on greek myth",166.0,6.8,Desmond Davis,34240.0,PG,2.0,2.0,3.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
"[18, 27, 28, 53]",Frontier(s),/bWd5u7MWgInE6JYx00f8CzfDNw5.jpg,13492.0,1.656446,"fascism,nazis,chase,sadism,blood splatter,beating,dress,mad scientist,independent film,gore,dinner,torture,corpse,execution,cruelty,violence,death,macabre,screaming,bloodbath,cannibalism,mad family,sinister,sadistic horror,french horror,new french extremism",149.0,5.9,Xavier Gens,21142.0,Unrated,7.0,5.0,7.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[12, 14, 18, 28, 878]",The Trial of the Incredible Hulk,/ZJPhhszzp3zch331IOulJRhafV.jpg,26883.0,1.572007,"dual identity,crime fighter,witness,transformation,alter ego,organized crime,based on tv series,daredevil,tv movie,mob hit,hulk,superhuman strength",12.0,5.3,Bill Bixby,1870.0,Unrated,7.0,1.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
"[28, 12, 18, 36, 10749, 10752]",Alexander the Great,/sKZ9ilmhJVD98yN78b5ktFMTp2J.jpg,42668.0,1.342167,"power,alexander the great,epic,history,empire,king,violence",15.0,6.1,Robert Rossen,2697.0,PG,4.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
"[28, 80, 14, 878, 53]",Batman Returns,/ifzddUhnsTf1h6guBUKBlDwuS1t.jpg,364.0,3.906223,"holiday,corruption,double life,dc comics,crime fighter,hallucination,christmas tree,gotham city,vigilante,superhero,electrocution,violence,dark hero,fictional city,leather,taser,super villain,super powers,severed hand,kicked in the face,deformed,bird cage,evil circus,christmas holiday,stun gun",1231.0,6.6,Tim Burton,225707.0,15,70.0,69.0,6.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
"[28, 12, 80, 53]",Direct Action,/2DLGhfwsSXIGR9jHJ1oUH1wlCSM.jpg,28280.0,1.270849,independent film,8.0,3.0,Sidney J. Furie,1141.0,15,8.0,1.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[28, 18]",Into the White,/9Wo7idOnwFPShfWNvR5NTsXHGn7.jpg,78215.0,1.267438,"norway,winter,world war ii,bélico,pilots,based on real events",70.0,6.8,Petter Næss,16201.0,15,1.0,5.0,3.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[28, 878, 53, 12, 27, 14]",Beowulf,/6SP1gFKeHcEqfuqEF70uWI99huZ.jpg,5470.0,1.288081,"monster,weapon,independent film",43.0,4.4,Graham Baker,9941.0,15,17.0,3.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
"[27, 878, 53]",Tarantula,/9KGnA6b2fHYZzvK29TOeaBiMb1A.jpg,9077.0,1.208794,"monster,experiment,giant spider,deformation,laboratory,giant monster,scientist,desert,napalm,animal horror",51.0,6.2,Jack Arnold,6653.0,PG,4.0,1.0,12.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[12, 14, 27, 35]",Knights of Badassdom,/vuVQFAEBGOq2bP1hj8nk1oQ44tE.jpg,74461.0,1.940179,"magic,supernatural,comedy,devil,live action role playing,larp,succubus,renaissance fair",135.0,5.5,Joe Lynch,16753.0,15,4.0,13.0,1.0,10.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
"[18, 53, 28]",Assault on Wall Street,/5MPJ0anWmqo29DCbUMgE2ZPzGJx.jpg,184125.0,1.385928,"new york,wall street,financial crisis,economic crisis,armed response,personal crisis,tipping point",189.0,5.7,Uwe Boll,17595.0,18,10.0,3.0,6.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[18, 27, 878, 53]",Dr. Jekyll and Mr. Hyde,/xzhA9I6xKO0e9K9jOqMSZcWhLob.jpg,35801.0,1.221526,"alter ego,suspense,psychopathic killer,mad scientist,mad doctor,jekyll and hyde",6.0,4.4,Paolo Barzman,1036.0,12,4.0,1.0,5.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[28, 27, 53]",Rogue,/pZC9HA9ngsG68vsGzwZwpSYFnDh.jpg,13022.0,2.153417,animal horror,115.0,6.2,Greg McLean,22566.0,R,24.0,32.0,11.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[12, 18, 28, 36]",The Mission,/vwCrxKBQCajZ3g67c28cXoSN91z.jpg,11416.0,2.092947,"christianity,mission,colonisation,south america,spanish,18th century,indigenous peoples,assimilation,jesuit priest",215.0,7.1,Roland Joffé,46338.0,PG,6.0,7.0,9.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[878, 53]",Brainstorm,/ePU1AHsptIjMt9yGGjpDcU5YTwe.jpg,15050.0,2.137583,"virtual reality,memory",59.0,6.3,Douglas Trumbull,8915.0,PG,5.0,17.0,9.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[28, 12, 80, 18]",The Principal,/hZUzI6RfvLqlFi6mmycgelxQS25.jpg,10081.0,1.260559,"resistance,drug traffic,teacher,youth gang,violence,school life",49.0,6.1,Christopher Cain,7091.0,R,24.0,3.0,9.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[28, 18, 36, 10752]",Admiral,/dwPvYX8iTSNP5ODnj5etdTblKIm.jpg,13506.0,1.446741,"st. petersburg russia,film history",33.0,6.8,Andrey Kravchuk,6307.0,15,3.0,2.0,6.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[28, 12, 878]",Superman IV: The Quest for Peace,/q1P6UHWdrtZNkmdnoprV0ILfLlr.jpg,11411.0,1.770874,"saving the world,dc comics,mountains,nuclear missile,u.s. army,alter ego,sequel,superhero,laboratory,convertible,rooftop,catholic school,newspaper editor,nuclear weapons,disarmament,volcanic eruption,creation,great wall of china,aerobics,pickaxe,fitness,taking picture,kryptonite,fortress of solitude,super powers,superhuman strength",237.0,4.1,Sidney J. Furie,35006.0,PG,20.0,4.0,7.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"[12, 35, 878]",Paul,/297N75COL0NsJJY5k5U8VTJ1DCe.jpg,39513.0,2.64147,"san diego,area 51,alien space craft,hit with a chair,shot in the knee,duringcreditsstinger,1980s",1456.0,6.4,Greg Mottola,200471.0,15,37.0,24.0,2.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"[28, 12, 53, 10752]",Rambo III,/oCD41FfUs1OMCdPaf5EcJ6dxxMW.jpg,1370.0,2.738393,"competition,submachine gun,soviet union,liberation,russian,soviet troops,thailand,freedom fighter,afghanistan,war on freedom,machinegun,mujahid",537.0,5.6,Peter MacDonald,96735.0,R,62.0,2.0,5.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[12, 18]",Flesh + Blood,/q36TO4giy57uRtMyxHSw9jnQPts.jpg,12775.0,1.625752,"rape,sex,nudity,mercenary,prince,castle,sword fight,betrayal,priest,kidnapping,soldier,falling in love,battle,fictional war,spear,nobility,black death,statue",64.0,6.0,Paul Verhoeven,13462.0,Unrated,9.0,5.0,8.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[28, 35, 18, 10752]",Heartbreak Ridge,/hbKkfRpjtoCYabxEmhklM6MhF7g.jpg,10015.0,1.753467,"recruit,officer,battle assignment,marine,platoon,combat",203.0,6.5,Clint Eastwood,31867.0,R,3.0,2.0,12.0,7.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
"[14, 878, 28, 12]",Mothra vs. Godzilla,/7XdeTfAEEeK6L485Aa9qw99wk2J.jpg,1682.0,1.281401,"japan,monster,egg,godzilla,mothra,sequel,giant monster,tokusatsu,moth,giant moth,gojira,kaiju,monster movie,mosura",33.0,6.3,Ishirô Honda,5114.0,Unrated,1.0,5.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
"[18, 28, 53, 80]",The Siege,/xifxCJU2Lx22qScn6WFjp9gtw5u.jpg,9882.0,1.796605,"islam,muslim,car bomb,fbi agent",281.0,6.1,Edward Zwick,59861.0,15,74.0,10.0,11.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[28, 12, 35]",The Three Musketeers,/cQsjMRId7r61Nh0bwEtGzCvp9gS.jpg,10057.0,2.189036,"paris,musketeer",173.0,6.1,Stephen Herek,42942.0,PG,37.0,11.0,11.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"[28, 35, 878]",Men in Black 3,/l9hrvXyGq19f6jPRZhSVRibTMwW.jpg,41154.0,3.968771,"time travel,time machine,alien,fictional government agency,seeing the future,changing history",3531.0,6.2,Barry Sonnenfeld,276910.0,PG,103.0,41.0,5.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"[9648, 28, 18, 53, 80]",Spartan,/qvqHhBcuzWI3kw4qxsGhDod64op.jpg,11169.0,1.863762,"secret agent,politics,dubai,illegal prostitution",82.0,6.2,David Mamet,27066.0,15,17.0,8.0,3.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[878, 53]",Class of 1999,/c2KF7Nb6tbLWR7FLh0FXYl3AqAE.jpg,23535.0,1.219513,"future,dystopia,violence in schools,murder,teacher,school,b movie,cyberpunk,distopy,robot,gang warfare,parolee",33.0,6.3,Mark L. Lester,4895.0,18,13.0,16.0,5.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[12, 18, 28, 35, 878, 10751]",The Sandlot: Heading Home,/iHN0aTMnV5T5v3jj3l6LwGUo1G4.jpg,21138.0,1.386805,baseball,12.0,5.6,William Dear,1441.0,PG,3.0,3.0,5.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
"[12, 18, 878]","20,000 Leagues Under the Sea",/zANct2xGMgj6qZbCBetYfeOaFP.jpg,173.0,1.661457,"diving,ocean,submarine,jules verne,captain,atlantis,deep sea,war ship,diving suit,harpoon,ship,war,scuba diving,underwater,scuba,captain nemo,giant  squid",128.0,6.8,Richard Fleischer,23238.0,U,32.0,5.0,12.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[28, 12, 9648, 878, 53]",Paycheck,/fvp8I0d21MMbpd0Z8HMeGZXMKGU.jpg,9620.0,1.967454,"prophecy,engineer,scientist,millionaire",472.0,5.8,John Woo,92220.0,12,93.0,8.0,12.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[878, 27]",June,/s5FE6o5yHdcfZeAXJHHrHiZ5zkU.jpg,341886.0,1.475186,"exorcism,possession",18.0,3.6,L. Gustavo Cooper,1169.0,15,3.0,3.0,8.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[35, 28, 12, 14, 878]",Superman III,/cg0xVuRQbb6QkaH5nvd8lzgr2Yf.jpg,9531.0,2.648012,"saving the world,dc comics,super computer,identity crisis,loss of powers,sequel,superhero,based on comic book,hacking,super powers,superhuman strength",360.0,4.9,Richard Lester,52656.0,PG,31.0,14.0,6.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
"[28, 18]",Eye of the Tiger,/kAQxt0IBBjGifBPfMuYRQ5pFlt6.jpg,27271.0,1.747599,"vietnam veteran,martial arts,rocket launcher,fistfight,revenge,murder,independent film,decapitation,gunfight,motorcycle gang,machine gun",7.0,5.4,Richard C. Sarafian,1398.0,R,37.0,9.0,7.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[18, 28, 53, 80]",The Air I Breathe,/RU4LJzMzndmG2WVoZhJD9xpeoq.jpg,13641.0,1.63194,"corruption,horse race,suicide attempt,death of a friend,gambling debts,death of a child,kidnapping and murder,murder,fate,gangster,existence",86.0,6.2,Jieho Lee,31845.0,15,13.0,3.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[28, 80, 18, 9648, 53]",Backdraft,/3E2puQrspfkGC6XuxGdB9ghXPtY.jpg,2924.0,2.005245,"brother brother relationship,corruption,chicago,fire,office,firemen,danger of life,investigation,psychopath,rescue,arson,explosion,pyromaniac,firefighter",283.0,6.3,Ron Howard,60329.0,15,22.0,15.0,5.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[28, 12, 53, 10752]",Rambo III,/oCD41FfUs1OMCdPaf5EcJ6dxxMW.jpg,1370.0,2.738393,"competition,submachine gun,soviet union,liberation,russian,soviet troops,thailand,freedom fighter,afghanistan,war on freedom,machinegun,mujahid",537.0,5.6,Peter MacDonald,96735.0,R,62.0,2.0,5.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[12, 18]",The Road,/o34ARieL8kqGzcMnSksJ6OGPRK2.jpg,20766.0,3.108658,"post-apocalyptic,dystopia,paternity,duringcreditsstinger",864.0,6.8,John Hillcoat,186106.0,15,5.0,14.0,11.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
[12],Master and Commander: The Far Side of the World,/4o4JyEQldHQiqJn0BBRFppDmI65.jpg,8619.0,2.928849,"naturalist,frigate,self surgery,sea battle,weevil",617.0,6.9,Peter Weir,174228.0,12,73.0,31.0,11.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"[53, 18, 27, 878]",Monkey Shines,/ddcNlSKvfLzYzZ44NLTrF3gYNMS.jpg,29787.0,1.84135,"based on novel,paralysis,revenge,rage,monkey,disability,animal experimentation,science experiment,science run amok,animal testing",49.0,6.2,George A. Romero,8207.0,R,5.0,1.0,7.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[878, 28]",Robot Jox,/2IdkCMfo5GO3LD2KsGczDFdVxYp.jpg,15618.0,1.490012,"post-apocalyptic,mecha,giant robot,piloted giant robot,robot,robot fighting",27.0,5.2,Stuart Gordon,4528.0,15,3.0,39.0,10.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"[12, 14, 18, 35, 10402]",Spice World,/vcFop91huEWlGh8c1qoehfTZ8OJ.jpg,6116.0,1.23295,"pop,pop culture,pop star",100.0,4.9,Bob Spiers,28958.0,PG,21.0,5.0,12.0,8.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
"[28, 80, 18, 53]",Dead Man Running,/xkutMuAwwAhWC8vwTAAw11XH2cK.jpg,32678.0,1.262118,"london england,robbery,manchester city,violence",23.0,6.2,Alex De Rakoff,3547.0,15,6.0,2.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[14, 878, 53]",Philadelphia Experiment II,/aiBw5cbgFwvLjJUzi90gnaYhRVB.jpg,35610.0,1.31914,"time travel,philadelphia experiment",12.0,4.9,Stephen Cornwell,1476.0,18,7.0,2.0,11.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
"[28, 27, 878]",Kill Command,/nl9e5LIYMOYskBV48AcvEc8FUZi.jpg,384798.0,2.136732,"dystopia,cyberpunk,robot",158.0,5.1,Steven Gomez,8202.0,15,1.0,2.0,5.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[28, 53, 80]",Con Air,/yhaOQ7xXw0PLHLvg1w0M9zlPdg6.jpg,1701.0,3.633515,"prison,ambush,helicopter,airport,gas station,undercover,mexican standoff,bravery,hijacking,escape,shootout,u.s. marshal,las vegas,explosion,brutality,violence,convict,desert,war hero,dea agent,motorcycle chase",995.0,6.6,Simon West,233648.0,18,84.0,22.0,6.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[18, 28, 53, 80]",The Business,/yxTuF0cpvQ2KovVA7FvYWeJAcu7.jpg,5145.0,2.628015,"hit-and-run driving ,hit and run",37.0,6.5,Nick Love,11543.0,18,1.0,1.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[14, 878, 28, 12]",Mothra vs. Godzilla,/7XdeTfAEEeK6L485Aa9qw99wk2J.jpg,1682.0,1.281401,"japan,monster,egg,godzilla,mothra,sequel,giant monster,tokusatsu,moth,giant moth,gojira,kaiju,monster movie,mosura",33.0,6.3,Ishirô Honda,5114.0,Unrated,1.0,5.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
"[18, 12, 36]",The Way Back,/5lPRuICgmMmdrBr6qMNl80psEGo.jpg,49009.0,1.802112,"escape,india,gulag,american,thug,based on memoir",354.0,6.8,Peter Weir,92063.0,12,21.0,20.0,9.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[12, 28, 878, 53]",Universal Soldier: Regeneration,/rUte3drM3csOqel5OSlwlbjULis.jpg,28510.0,1.628345,"dynamite,hostage,superhuman,super soldier,massacre,though guy,police car,super strength",99.0,5.2,John Hyams,22499.0,18,31.0,20.0,10.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[53, 28, 35, 80, 18]",Another 48 Hrs.,/gqorSVKGtBPyJrCVd6507O9NYfw.jpg,11595.0,1.372176,"prison,gas station,drug dealer,investigation,weapon,shootout,convict,tough cop,motorcyclist,blast",151.0,5.7,Walter Hill,31097.0,R,33.0,12.0,6.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
"[27, 878]",The Thing from Another World,/jb4gPm7A5nKikStVu5IiRw3vqzd.jpg,10785.0,1.664461,"pilot,flying saucer,base,arctic,alien invasion",117.0,7.0,Christian Nyby,19986.0,PG,14.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[28, 53, 10752]",Iron Eagle,/Wav0BfhK8dXQGhGbkhnL7MlLl3.jpg,11037.0,1.29399,"dictator,father son relationship,government,execution",53.0,4.8,Sidney J. Furie,11008.0,12,19.0,6.0,1.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[28, 80, 53]",Exit Wounds,/ioPpykV342e0zIuqbJxdOwcMZMS.jpg,10877.0,1.271112,"corruption,scandal,shadowing,police",90.0,5.4,Andrzej Bartkowiak,28334.0,18,78.0,35.0,3.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[28, 80, 18, 53]",I Am Wrath,/1fbNrOS3OLb67d7q5gZ84fPFZD.jpg,332411.0,1.955866,"revenge,murder,police corruption,violence,corrupt politician,barber,governer",139.0,4.2,Chuck Russell,7592.0,15,32.0,2.0,4.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[28, 12, 18, 10749]",First Knight,/8SRi8laZyPBdigx9qn7m3mriiRQ.jpg,6520.0,1.952517,"camelot,knight,king arthur,excalibur,knights of the round table",239.0,5.8,Jerry Zucker,57546.0,PG,56.0,12.0,7.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
"[10749, 35, 10751, 28, 12]",Herbie Goes To Monte Carlo,/9udWEKMoNtXijEmfpI78C0SPu4o.jpg,14140.0,1.538641,"auto mechanic,automobile racing,smart car,monte carlo rally,the love bug",49.0,6.1,Vincent McEveety,5375.0,U,5.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
"[16, 35, 10751]",The SpongeBob SquarePants Movie,/9NsjFw5NEBppIb7KUDQa4010jKT.jpg,11836.0,2.591274,"ocean,sea,star,water,freeze,spongebob",422.0,6.6,Stephen Hillenburg,62033.0,PG,12.0,19.0,11.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
[35],The Moguls,/vPa5qbPXvmhkwUTfpCTHUJPncFk.jpg,17035.0,1.320126,independent film,23.0,5.6,Michael Traeger,5593.0,15,4.0,3.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"[28, 12, 35, 80]",Reno 911!: Miami,/qrUqHQZ7xUM3BSSoFaiOriNZUF2.jpg,10090.0,1.456804,"sex,terrorist,beach,nudity,police,parody,attack,shootout,mockumentary,explosion,drug",63.0,5.6,Robert Ben Garant,24321.0,15,47.0,9.0,2.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
"[35, 10749]",The Back-Up Plan,/1Ig6ZQpLZfLsdvMLHD0inc2w0HB.jpg,34806.0,1.874154,"kiss,sperm bank,romantic comedy,male female relationship,doctor,pregnancy,single mother,artificial insemination,motherhood,duringcreditsstinger",348.0,5.7,Alan Poul,42293.0,12,14.0,1.0,4.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
[35],Edtv,/sF3YBtYn6yAHMPDbiC58WArIWMl.jpg,11374.0,1.643942,"tv show,tv station,simulated reality ,reality tv,tv star,tv ratings",128.0,5.5,Ron Howard,36484.0,12,26.0,2.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"[35, 14, 27]",House,/dwZ3Gdpot0GzNUkDpmbTzZIMwQF.jpg,25623.0,1.243567,"japan,cat,haunted house,house,mystery,teenage girl,experimental film,death,ghost,school girl,japanese school girls",94.0,7.3,Nobuhiko Ôbayashi,12295.0,15,1.0,1.0,8.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
"[35, 80]",Trail of the Pink Panther,/w7ZMFiYaIfcnlAtKtBikvGRyS0j.jpg,9699.0,1.348307,"robbery,detective,diamant,airplane,inspector,police,disguise",45.0,5.1,Blake Edwards,7749.0,PG,2.0,3.0,12.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"[12, 35, 10751, 878]","Honey, I Shrunk the Kids",/f5eFxKYAd7hN1BxYzBg9qL1SDRe.jpg,9354.0,3.407247,"inventor,ant,shrinking,riesen insekten,biene,neighbor",545.0,6.0,Joe Johnston,113199.0,PG,5.0,18.0,6.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
